            time               v             rho            temp          eratio            asym
  1.44941442E+06  6.88853378E+06  6.48880113E-09  7.41210530E+04  1.11436696E+00  0.00000000E+00
  1.44977515E+06  6.88789082E+06  6.48980270E-09  7.41237973E+04  1.11433989E+00  0.00000000E+00
  1.45013588E+06  6.88724807E+06  6.49080424E-09  7.41265415E+04  1.11431284E+00  0.00000000E+00
  1.45049661E+06  6.88660556E+06  6.49180576E-09  7.41292858E+04  1.11428583E+00  0.00000000E+00
  1.45085734E+06  6.88596327E+06  6.49280726E-09  7.41320301E+04  1.11425883E+00  0.00000000E+00
  1.45121807E+06  6.88532120E+06  6.49380874E-09  7.41347743E+04  1.11423187E+00  0.00000000E+00
  1.45157880E+06  6.88467935E+06  6.49481019E-09  7.41375186E+04  1.11420492E+00  0.00000000E+00
  1.45193953E+06  6.88403773E+06  6.49581161E-09  7.41402629E+04  1.11417801E+00  0.00000000E+00
  1.45230026E+06  6.88339633E+06  6.49681302E-09  7.41430071E+04  1.11415112E+00  0.00000000E+00
  1.45266099E+06  6.88275515E+06  6.49781440E-09  7.41457514E+04  1.11412425E+00  0.00000000E+00
  1.45302172E+06  6.88211419E+06  6.49881576E-09  7.41484957E+04  1.11409741E+00  0.00000000E+00
  1.45338245E+06  6.88147345E+06  6.49981710E-09  7.41512399E+04  1.11407059E+00  0.00000000E+00
  1.45374318E+06  6.88083293E+06  6.50081842E-09  7.41539842E+04  1.11404380E+00  0.00000000E+00
  1.45410391E+06  6.88019263E+06  6.50181971E-09  7.41567285E+04  1.11401703E+00  0.00000000E+00
  1.45446464E+06  6.87955255E+06  6.50282099E-09  7.41594728E+04  1.11399029E+00  0.00000000E+00
  1.45482537E+06  6.87891269E+06  6.50382224E-09  7.41622170E+04  1.11396358E+00  0.00000000E+00
  1.45518610E+06  6.87827305E+06  6.50482347E-09  7.41649613E+04  1.11393689E+00  0.00000000E+00
  1.45554683E+06  6.87763362E+06  6.50582469E-09  7.41677056E+04  1.11391022E+00  0.00000000E+00
  1.45590756E+06  6.87699442E+06  6.50682588E-09  7.41704498E+04  1.11388358E+00  0.00000000E+00
  1.45626829E+06  6.87635543E+06  6.50782706E-09  7.41731941E+04  1.11385696E+00  0.00000000E+00
  1.45662902E+06  6.87571665E+06  6.50882821E-09  7.41759384E+04  1.11383037E+00  0.00000000E+00
  1.45698975E+06  6.87507810E+06  6.50982935E-09  7.41786826E+04  1.11380380E+00  0.00000000E+00
  1.45735048E+06  6.87443976E+06  6.51083047E-09  7.41814269E+04  1.11377725E+00  0.00000000E+00
  1.45771121E+06  6.87380163E+06  6.51183157E-09  7.41841712E+04  1.11375073E+00  0.00000000E+00
  1.45807195E+06  6.87316372E+06  6.51283265E-09  7.41869154E+04  1.11372424E+00  0.00000000E+00
  1.45843268E+06  6.87252602E+06  6.51383371E-09  7.41896597E+04  1.11369777E+00  0.00000000E+00
  1.45879341E+06  6.87188854E+06  6.51483476E-09  7.41924040E+04  1.11367132E+00  0.00000000E+00
  1.45915414E+06  6.87125127E+06  6.51583579E-09  7.41951482E+04  1.11364490E+00  0.00000000E+00
  1.45951487E+06  6.87061422E+06  6.51683681E-09  7.41978925E+04  1.11361850E+00  0.00000000E+00
  1.45987560E+06  6.86997738E+06  6.51783781E-09  7.42006368E+04  1.11359212E+00  0.00000000E+00
  1.46023633E+06  6.86934075E+06  6.51883879E-09  7.42033811E+04  1.11356577E+00  0.00000000E+00
  1.46059706E+06  6.86870433E+06  6.51983975E-09  7.42061253E+04  1.11353944E+00  0.00000000E+00
  1.46095779E+06  6.86806813E+06  6.52084071E-09  7.42088696E+04  1.11351314E+00  0.00000000E+00
  1.46131852E+06  6.86743213E+06  6.52184164E-09  7.42116139E+04  1.11348686E+00  0.00000000E+00
  1.46167925E+06  6.86679635E+06  6.52284256E-09  7.42143581E+04  1.11346060E+00  0.00000000E+00
  1.46203998E+06  6.86616077E+06  6.52384347E-09  7.42171024E+04  1.11343437E+00  0.00000000E+00
  1.46240071E+06  6.86552541E+06  6.52484436E-09  7.42198467E+04  1.11340816E+00  0.00000000E+00
  1.46276144E+06  6.86489025E+06  6.52584524E-09  7.42225909E+04  1.11338198E+00  0.00000000E+00
  1.46312217E+06  6.86425531E+06  6.52684611E-09  7.42253352E+04  1.11335581E+00  0.00000000E+00
  1.46348290E+06  6.86362057E+06  6.52784696E-09  7.42280795E+04  1.11332967E+00  0.00000000E+00
  1.46384363E+06  6.86298604E+06  6.52884780E-09  7.42308237E+04  1.11330356E+00  0.00000000E+00
  1.46420436E+06  6.86235172E+06  6.52984862E-09  7.42335680E+04  1.11327747E+00  0.00000000E+00
  1.46456509E+06  6.86171761E+06  6.53084944E-09  7.42363123E+04  1.11325140E+00  0.00000000E+00
  1.46492582E+06  6.86108370E+06  6.53185024E-09  7.42390565E+04  1.11322535E+00  0.00000000E+00
  1.46528655E+06  6.86045001E+06  6.53285103E-09  7.42418008E+04  1.11319933E+00  0.00000000E+00
  1.46564728E+06  6.85981651E+06  6.53385181E-09  7.42445451E+04  1.11317333E+00  0.00000000E+00
  1.46600801E+06  6.85918322E+06  6.53485257E-09  7.42472893E+04  1.11314735E+00  0.00000000E+00
  1.46636874E+06  6.85855014E+06  6.53585333E-09  7.42500336E+04  1.11312139E+00  0.00000000E+00
  1.46672947E+06  6.85791727E+06  6.53685407E-09  7.42527779E+04  1.11309546E+00  0.00000000E+00
  1.46709020E+06  6.85728459E+06  6.53785481E-09  7.42555222E+04  1.11306955E+00  0.00000000E+00
  1.46745093E+06  6.85665212E+06  6.53885554E-09  7.42582664E+04  1.11304367E+00  0.00000000E+00
  1.46781166E+06  6.85601986E+06  6.53985625E-09  7.42610107E+04  1.11301780E+00  0.00000000E+00
  1.46817239E+06  6.85538780E+06  6.54085696E-09  7.42637550E+04  1.11299196E+00  0.00000000E+00
  1.46853312E+06  6.85475594E+06  6.54185765E-09  7.42664992E+04  1.11296614E+00  0.00000000E+00
  1.46889385E+06  6.85412428E+06  6.54285834E-09  7.42692435E+04  1.11294035E+00  0.00000000E+00
  1.46925459E+06  6.85349283E+06  6.54385902E-09  7.42719878E+04  1.11291457E+00  0.00000000E+00
  1.46961532E+06  6.85286158E+06  6.54485969E-09  7.42747320E+04  1.11288882E+00  0.00000000E+00
  1.46997605E+06  6.85223053E+06  6.54586036E-09  7.42774763E+04  1.11286309E+00  0.00000000E+00
  1.47033678E+06  6.85159968E+06  6.54686101E-09  7.42802206E+04  1.11283738E+00  0.00000000E+00
  1.47069751E+06  6.85096903E+06  6.54786166E-09  7.42829648E+04  1.11281170E+00  0.00000000E+00
  1.47105824E+06  6.85033858E+06  6.54886230E-09  7.42857091E+04  1.11278604E+00  0.00000000E+00
  1.47141897E+06  6.84970833E+06  6.54986294E-09  7.42884534E+04  1.11276039E+00  0.00000000E+00
  1.47177970E+06  6.84907828E+06  6.55086357E-09  7.42911976E+04  1.11273478E+00  0.00000000E+00
  1.47214043E+06  6.84844843E+06  6.55186419E-09  7.42939419E+04  1.11270918E+00  0.00000000E+00
  1.47250116E+06  6.84781878E+06  6.55286481E-09  7.42966862E+04  1.11268360E+00  0.00000000E+00
  1.47286189E+06  6.84718932E+06  6.55386542E-09  7.42994305E+04  1.11265805E+00  0.00000000E+00
  1.47322262E+06  6.84656006E+06  6.55486602E-09  7.43021747E+04  1.11263252E+00  0.00000000E+00
  1.47358335E+06  6.84593100E+06  6.55586662E-09  7.43049190E+04  1.11260701E+00  0.00000000E+00
  1.47394408E+06  6.84530214E+06  6.55686722E-09  7.43076633E+04  1.11258152E+00  0.00000000E+00
  1.47430481E+06  6.84467348E+06  6.55786781E-09  7.43104075E+04  1.11255605E+00  0.00000000E+00
  1.47466554E+06  6.84404501E+06  6.55886839E-09  7.43131518E+04  1.11253061E+00  0.00000000E+00
  1.47502627E+06  6.84341673E+06  6.55986898E-09  7.43158961E+04  1.11250518E+00  0.00000000E+00
  1.47538700E+06  6.84278865E+06  6.56086956E-09  7.43186403E+04  1.11247978E+00  0.00000000E+00
  1.47574773E+06  6.84216077E+06  6.56187013E-09  7.43213846E+04  1.11245440E+00  0.00000000E+00
  1.47610846E+06  6.84153308E+06  6.56287070E-09  7.43241289E+04  1.11242904E+00  0.00000000E+00
  1.47646919E+06  6.84090559E+06  6.56387127E-09  7.43268731E+04  1.11240370E+00  0.00000000E+00
  1.47682992E+06  6.84027829E+06  6.56487184E-09  7.43296174E+04  1.11237838E+00  0.00000000E+00
  1.47719065E+06  6.83965118E+06  6.56587241E-09  7.43323617E+04  1.11235308E+00  0.00000000E+00
  1.47755138E+06  6.83902427E+06  6.56687297E-09  7.43351059E+04  1.11232781E+00  0.00000000E+00
  1.47791211E+06  6.83839754E+06  6.56787353E-09  7.43378502E+04  1.11230255E+00  0.00000000E+00
  1.47827284E+06  6.83777101E+06  6.56887409E-09  7.43405945E+04  1.11227732E+00  0.00000000E+00
  1.47863357E+06  6.83714468E+06  6.56987465E-09  7.43433387E+04  1.11225211E+00  0.00000000E+00
  1.47899430E+06  6.83651853E+06  6.57087521E-09  7.43460830E+04  1.11222691E+00  0.00000000E+00
  1.47935503E+06  6.83589258E+06  6.57187577E-09  7.43488273E+04  1.11220174E+00  0.00000000E+00
  1.47971576E+06  6.83526681E+06  6.57287633E-09  7.43515716E+04  1.11217659E+00  0.00000000E+00
  1.48007649E+06  6.83464124E+06  6.57387688E-09  7.43543158E+04  1.11215146E+00  0.00000000E+00
  1.48043722E+06  6.83401586E+06  6.57487744E-09  7.43570601E+04  1.11212635E+00  0.00000000E+00
  1.48079796E+06  6.83339066E+06  6.57587800E-09  7.43598044E+04  1.11210126E+00  0.00000000E+00
  1.48115869E+06  6.83276566E+06  6.57687856E-09  7.43625486E+04  1.11207619E+00  0.00000000E+00
  1.48151942E+06  6.83214085E+06  6.57787912E-09  7.43652929E+04  1.11205115E+00  0.00000000E+00
  1.48188015E+06  6.83151622E+06  6.57887968E-09  7.43680372E+04  1.11202612E+00  0.00000000E+00
  1.48224088E+06  6.83089178E+06  6.57988025E-09  7.43707814E+04  1.11200111E+00  0.00000000E+00
  1.48260161E+06  6.83026753E+06  6.58088081E-09  7.43735257E+04  1.11197612E+00  0.00000000E+00
  1.48296234E+06  6.82964347E+06  6.58188138E-09  7.43762700E+04  1.11195116E+00  0.00000000E+00
  1.48332307E+06  6.82901959E+06  6.58288195E-09  7.43790142E+04  1.11192621E+00  0.00000000E+00
  1.48368380E+06  6.82839590E+06  6.58388253E-09  7.43817585E+04  1.11190128E+00  0.00000000E+00
  1.48404453E+06  6.82777240E+06  6.58488310E-09  7.43845028E+04  1.11187638E+00  0.00000000E+00
  1.48440526E+06  6.82714908E+06  6.58588368E-09  7.43872470E+04  1.11185149E+00  0.00000000E+00
  1.48476599E+06  6.82652595E+06  6.58688427E-09  7.43899913E+04  1.11182662E+00  0.00000000E+00
  1.48512672E+06  6.82590300E+06  6.58788486E-09  7.43927356E+04  1.11180177E+00  0.00000000E+00
  1.48548745E+06  6.82528024E+06  6.58888545E-09  7.43954799E+04  1.11177695E+00  0.00000000E+00
  1.48584818E+06  6.82465766E+06  6.58988605E-09  7.43982241E+04  1.11175214E+00  0.00000000E+00
  1.48620891E+06  6.82403527E+06  6.59088665E-09  7.44009684E+04  1.11172735E+00  0.00000000E+00
  1.48656964E+06  6.82341306E+06  6.59188725E-09  7.44037127E+04  1.11170258E+00  0.00000000E+00
  1.48693037E+06  6.82279103E+06  6.59288786E-09  7.44064569E+04  1.11167783E+00  0.00000000E+00
  1.48729110E+06  6.82216919E+06  6.59388848E-09  7.44092012E+04  1.11165311E+00  0.00000000E+00
  1.48765183E+06  6.82154753E+06  6.59488911E-09  7.44119455E+04  1.11162840E+00  0.00000000E+00
  1.48801256E+06  6.82092605E+06  6.59588973E-09  7.44146897E+04  1.11160371E+00  0.00000000E+00
  1.48837329E+06  6.82030475E+06  6.59689037E-09  7.44174340E+04  1.11157903E+00  0.00000000E+00
  1.48873402E+06  6.81968364E+06  6.59789101E-09  7.44201783E+04  1.11155438E+00  0.00000000E+00
  1.48909475E+06  6.81906271E+06  6.59889166E-09  7.44229225E+04  1.11152975E+00  0.00000000E+00
  1.48945548E+06  6.81844195E+06  6.59989232E-09  7.44256668E+04  1.11150514E+00  0.00000000E+00
  1.48981621E+06  6.81782138E+06  6.60089298E-09  7.44284111E+04  1.11148054E+00  0.00000000E+00
  1.49017694E+06  6.81720099E+06  6.60189366E-09  7.44311553E+04  1.11145597E+00  0.00000000E+00
  1.49053767E+06  6.81658078E+06  6.60289434E-09  7.44338996E+04  1.11143141E+00  0.00000000E+00
  1.49089840E+06  6.81596074E+06  6.60389502E-09  7.44366439E+04  1.11140688E+00  0.00000000E+00
  1.49125913E+06  6.81534089E+06  6.60489572E-09  7.44393882E+04  1.11138236E+00  0.00000000E+00
  1.49161986E+06  6.81472121E+06  6.60589643E-09  7.44421324E+04  1.11135786E+00  0.00000000E+00
  1.49198060E+06  6.81410172E+06  6.60689714E-09  7.44448767E+04  1.11133338E+00  0.00000000E+00
  1.49234133E+06  6.81348240E+06  6.60789786E-09  7.44476210E+04  1.11130892E+00  0.00000000E+00
  1.49270206E+06  6.81286326E+06  6.60889860E-09  7.44503652E+04  1.11128447E+00  0.00000000E+00
  1.49306279E+06  6.81224429E+06  6.60989934E-09  7.44531095E+04  1.11126005E+00  0.00000000E+00
  1.49342352E+06  6.81162551E+06  6.61090010E-09  7.44558538E+04  1.11123565E+00  0.00000000E+00
  1.49378425E+06  6.81100690E+06  6.61190086E-09  7.44585980E+04  1.11121126E+00  0.00000000E+00
  1.49414498E+06  6.81038846E+06  6.61290163E-09  7.44613423E+04  1.11118689E+00  0.00000000E+00
  1.49450571E+06  6.80977020E+06  6.61390242E-09  7.44640866E+04  1.11116254E+00  0.00000000E+00
  1.49486644E+06  6.80915212E+06  6.61490322E-09  7.44668308E+04  1.11113821E+00  0.00000000E+00
  1.49522717E+06  6.80853421E+06  6.61590403E-09  7.44695751E+04  1.11111390E+00  0.00000000E+00
  1.49558790E+06  6.80791648E+06  6.61690485E-09  7.44723194E+04  1.11108960E+00  0.00000000E+00
  1.49594863E+06  6.80729892E+06  6.61790568E-09  7.44750636E+04  1.11106532E+00  0.00000000E+00
  1.49630936E+06  6.80668154E+06  6.61890652E-09  7.44778079E+04  1.11104107E+00  0.00000000E+00
  1.49667009E+06  6.80606433E+06  6.61990738E-09  7.44805522E+04  1.11101683E+00  0.00000000E+00
  1.49703082E+06  6.80544729E+06  6.62090825E-09  7.44832964E+04  1.11099260E+00  0.00000000E+00
  1.49739155E+06  6.80483042E+06  6.62190913E-09  7.44860407E+04  1.11096840E+00  0.00000000E+00
  1.49775228E+06  6.80421373E+06  6.62291003E-09  7.44887850E+04  1.11094421E+00  0.00000000E+00
  1.49811301E+06  6.80359721E+06  6.62391094E-09  7.44915293E+04  1.11092005E+00  0.00000000E+00
  1.49847374E+06  6.80298087E+06  6.62491186E-09  7.44942735E+04  1.11089590E+00  0.00000000E+00
  1.49883447E+06  6.80236469E+06  6.62591280E-09  7.44970178E+04  1.11087176E+00  0.00000000E+00
  1.49919520E+06  6.80174869E+06  6.62691375E-09  7.44997621E+04  1.11084765E+00  0.00000000E+00
  1.49955593E+06  6.80113286E+06  6.62791472E-09  7.45025063E+04  1.11082355E+00  0.00000000E+00
  1.49991666E+06  6.80051719E+06  6.62891570E-09  7.45052506E+04  1.11079947E+00  0.00000000E+00
  1.50027739E+06  6.79990170E+06  6.62991670E-09  7.45079949E+04  1.11077541E+00  0.00000000E+00
  1.50063812E+06  6.79928638E+06  6.63091771E-09  7.45107391E+04  1.11075137E+00  0.00000000E+00
  1.50099885E+06  6.79867123E+06  6.63191874E-09  7.45134834E+04  1.11072734E+00  0.00000000E+00
  1.50135958E+06  6.79805625E+06  6.63291978E-09  7.45162277E+04  1.11070333E+00  0.00000000E+00
  1.50172031E+06  6.79744143E+06  6.63392085E-09  7.45189719E+04  1.11067934E+00  0.00000000E+00
  1.50208104E+06  6.79682679E+06  6.63492192E-09  7.45217162E+04  1.11065537E+00  0.00000000E+00
  1.50244177E+06  6.79621231E+06  6.63592302E-09  7.45244605E+04  1.11063141E+00  0.00000000E+00
  1.50280250E+06  6.79559800E+06  6.63692413E-09  7.45272047E+04  1.11060747E+00  0.00000000E+00
  1.50316323E+06  6.79498386E+06  6.63792525E-09  7.45299490E+04  1.11058355E+00  0.00000000E+00
  1.50352397E+06  6.79436989E+06  6.63892640E-09  7.45326933E+04  1.11055964E+00  0.00000000E+00
  1.50388470E+06  6.79375608E+06  6.63992756E-09  7.45354376E+04  1.11053576E+00  0.00000000E+00
  1.50424543E+06  6.79314244E+06  6.64092874E-09  7.45381818E+04  1.11051189E+00  0.00000000E+00
  1.50460616E+06  6.79252897E+06  6.64192994E-09  7.45409261E+04  1.11048803E+00  0.00000000E+00
  1.50496689E+06  6.79191566E+06  6.64293116E-09  7.45436704E+04  1.11046420E+00  0.00000000E+00
  1.50532762E+06  6.79130252E+06  6.64393239E-09  7.45464146E+04  1.11044038E+00  0.00000000E+00
  1.50568835E+06  6.79068954E+06  6.64493365E-09  7.45491589E+04  1.11041657E+00  0.00000000E+00
  1.50604908E+06  6.79007673E+06  6.64593492E-09  7.45519032E+04  1.11039279E+00  0.00000000E+00
  1.50640981E+06  6.78946408E+06  6.64693622E-09  7.45546474E+04  1.11036902E+00  0.00000000E+00
  1.50677054E+06  6.78885160E+06  6.64793753E-09  7.45573917E+04  1.11034526E+00  0.00000000E+00
  1.50713127E+06  6.78823928E+06  6.64893887E-09  7.45601360E+04  1.11032153E+00  0.00000000E+00
  1.50749200E+06  6.78762713E+06  6.64994022E-09  7.45628802E+04  1.11029781E+00  0.00000000E+00
  1.50785273E+06  6.78701514E+06  6.65094159E-09  7.45656245E+04  1.11027411E+00  0.00000000E+00
  1.50821346E+06  6.78640331E+06  6.65194299E-09  7.45683688E+04  1.11025042E+00  0.00000000E+00
  1.50857419E+06  6.78579164E+06  6.65294441E-09  7.45711130E+04  1.11022675E+00  0.00000000E+00
  1.50893492E+06  6.78518014E+06  6.65394584E-09  7.45738573E+04  1.11020310E+00  0.00000000E+00
  1.50929565E+06  6.78456880E+06  6.65494730E-09  7.45766016E+04  1.11017946E+00  0.00000000E+00
  1.50965638E+06  6.78395762E+06  6.65594878E-09  7.45793459E+04  1.11015584E+00  0.00000000E+00
  1.51001711E+06  6.78334660E+06  6.65695029E-09  7.45820901E+04  1.11013224E+00  0.00000000E+00
  1.51037784E+06  6.78273574E+06  6.65795181E-09  7.45848344E+04  1.11010865E+00  0.00000000E+00
  1.51073857E+06  6.78212505E+06  6.65895336E-09  7.45875787E+04  1.11008508E+00  0.00000000E+00
  1.51109930E+06  6.78151451E+06  6.65995493E-09  7.45903229E+04  1.11006152E+00  0.00000000E+00
  1.51146003E+06  6.78090414E+06  6.66095652E-09  7.45930672E+04  1.11003799E+00  0.00000000E+00
  1.51182076E+06  6.78029392E+06  6.66195814E-09  7.45958115E+04  1.11001446E+00  0.00000000E+00
  1.51218149E+06  6.77968387E+06  6.66295978E-09  7.45985557E+04  1.10999095E+00  0.00000000E+00
  1.51254222E+06  6.77907397E+06  6.66396144E-09  7.46013000E+04  1.10996746E+00  0.00000000E+00
  1.51290295E+06  6.77846423E+06  6.66496313E-09  7.46040443E+04  1.10994399E+00  0.00000000E+00
  1.51326368E+06  6.77785465E+06  6.66596485E-09  7.46067885E+04  1.10992053E+00  0.00000000E+00
  1.51362441E+06  6.77724523E+06  6.66696658E-09  7.46095328E+04  1.10989709E+00  0.00000000E+00
  1.51398514E+06  6.77663597E+06  6.66796834E-09  7.46122771E+04  1.10987366E+00  0.00000000E+00
  1.51434587E+06  6.77602687E+06  6.66897013E-09  7.46150213E+04  1.10985025E+00  0.00000000E+00
  1.51470661E+06  6.77541792E+06  6.66997194E-09  7.46177656E+04  1.10982685E+00  0.00000000E+00
  1.51506734E+06  6.77480913E+06  6.67097378E-09  7.46205099E+04  1.10980347E+00  0.00000000E+00
  1.51542807E+06  6.77420049E+06  6.67197564E-09  7.46232541E+04  1.10978010E+00  0.00000000E+00
  1.51578880E+06  6.77359202E+06  6.67297753E-09  7.46259984E+04  1.10975676E+00  0.00000000E+00
  1.51614953E+06  6.77298369E+06  6.67397945E-09  7.46287427E+04  1.10973342E+00  0.00000000E+00
  1.51651026E+06  6.77237553E+06  6.67498139E-09  7.46314870E+04  1.10971010E+00  0.00000000E+00
  1.51687099E+06  6.77176752E+06  6.67598336E-09  7.46342312E+04  1.10968680E+00  0.00000000E+00
  1.51723172E+06  6.77115966E+06  6.67698535E-09  7.46369755E+04  1.10966351E+00  0.00000000E+00
  1.51759245E+06  6.77055196E+06  6.67798737E-09  7.46397198E+04  1.10964024E+00  0.00000000E+00
  1.51795318E+06  6.76994442E+06  6.67898942E-09  7.46424640E+04  1.10961698E+00  0.00000000E+00
  1.51831391E+06  6.76933703E+06  6.67999150E-09  7.46452083E+04  1.10959374E+00  0.00000000E+00
  1.51867464E+06  6.76872979E+06  6.68099361E-09  7.46479526E+04  1.10957051E+00  0.00000000E+00
  1.51903537E+06  6.76812271E+06  6.68199574E-09  7.46506968E+04  1.10954730E+00  0.00000000E+00
  1.51939610E+06  6.76751577E+06  6.68299790E-09  7.46534411E+04  1.10952411E+00  0.00000000E+00
  1.51975683E+06  6.76690900E+06  6.68400009E-09  7.46561854E+04  1.10950093E+00  0.00000000E+00
  1.52011756E+06  6.76630237E+06  6.68500231E-09  7.46589296E+04  1.10947776E+00  0.00000000E+00
  1.52047829E+06  6.76569590E+06  6.68600456E-09  7.46616739E+04  1.10945461E+00  0.00000000E+00
  1.52083902E+06  6.76508958E+06  6.68700684E-09  7.46644182E+04  1.10943147E+00  0.00000000E+00
  1.52119975E+06  6.76448341E+06  6.68800914E-09  7.46671624E+04  1.10940835E+00  0.00000000E+00
  1.52156048E+06  6.76387739E+06  6.68901148E-09  7.46699067E+04  1.10938524E+00  0.00000000E+00
  1.52192121E+06  6.76327153E+06  6.69001385E-09  7.46726510E+04  1.10936215E+00  0.00000000E+00
  1.52228194E+06  6.76266581E+06  6.69101625E-09  7.46753953E+04  1.10933907E+00  0.00000000E+00
  1.52264267E+06  6.76206025E+06  6.69201868E-09  7.46781395E+04  1.10931601E+00  0.00000000E+00
  1.52300340E+06  6.76145484E+06  6.69302113E-09  7.46808838E+04  1.10929296E+00  0.00000000E+00
  1.52336413E+06  6.76084957E+06  6.69402362E-09  7.46836281E+04  1.10926993E+00  0.00000000E+00
  1.52372486E+06  6.76024446E+06  6.69502615E-09  7.46863723E+04  1.10924691E+00  0.00000000E+00
  1.52408559E+06  6.75963949E+06  6.69602870E-09  7.46891166E+04  1.10922391E+00  0.00000000E+00
  1.52444632E+06  6.75903468E+06  6.69703128E-09  7.46918609E+04  1.10920092E+00  0.00000000E+00
  1.52480705E+06  6.75843001E+06  6.69803390E-09  7.46946051E+04  1.10917794E+00  0.00000000E+00
  1.52516778E+06  6.75782549E+06  6.69903655E-09  7.46973494E+04  1.10915498E+00  0.00000000E+00
  1.52552851E+06  6.75722112E+06  6.70003923E-09  7.47000937E+04  1.10913203E+00  0.00000000E+00
  1.52588925E+06  6.75661690E+06  6.70104194E-09  7.47028379E+04  1.10910910E+00  0.00000000E+00
  1.52624998E+06  6.75601282E+06  6.70204469E-09  7.47055822E+04  1.10908618E+00  0.00000000E+00
  1.52661071E+06  6.75540890E+06  6.70304747E-09  7.47083265E+04  1.10906328E+00  0.00000000E+00
  1.52697144E+06  6.75480512E+06  6.70405028E-09  7.47110707E+04  1.10904039E+00  0.00000000E+00
  1.52733217E+06  6.75420148E+06  6.70505313E-09  7.47138150E+04  1.10901751E+00  0.00000000E+00
  1.52769290E+06  6.75359800E+06  6.70605601E-09  7.47165593E+04  1.10899465E+00  0.00000000E+00
  1.52805363E+06  6.75299466E+06  6.70705892E-09  7.47193035E+04  1.10897180E+00  0.00000000E+00
  1.52841436E+06  6.75239146E+06  6.70806187E-09  7.47220478E+04  1.10894897E+00  0.00000000E+00
  1.52877509E+06  6.75178841E+06  6.70906485E-09  7.47247921E+04  1.10892615E+00  0.00000000E+00
  1.52913582E+06  6.75118551E+06  6.71006787E-09  7.47275364E+04  1.10890334E+00  0.00000000E+00
  1.52949655E+06  6.75058275E+06  6.71107093E-09  7.47302806E+04  1.10888055E+00  0.00000000E+00
  1.52985728E+06  6.74998013E+06  6.71207401E-09  7.47330249E+04  1.10885777E+00  0.00000000E+00
  1.53021801E+06  6.74937766E+06  6.71307714E-09  7.47357692E+04  1.10883501E+00  0.00000000E+00
  1.53057874E+06  6.74877534E+06  6.71408030E-09  7.47385134E+04  1.10881226E+00  0.00000000E+00
  1.53093947E+06  6.74817316E+06  6.71508349E-09  7.47412577E+04  1.10878952E+00  0.00000000E+00
  1.53130020E+06  6.74757112E+06  6.71608672E-09  7.47440020E+04  1.10876679E+00  0.00000000E+00
  1.53166093E+06  6.74696922E+06  6.71708999E-09  7.47467462E+04  1.10874408E+00  0.00000000E+00
  1.53202166E+06  6.74636747E+06  6.71809330E-09  7.47494905E+04  1.10872139E+00  0.00000000E+00
  1.53238239E+06  6.74576586E+06  6.71909664E-09  7.47522348E+04  1.10869871E+00  0.00000000E+00
  1.53274312E+06  6.74516440E+06  6.72010002E-09  7.47549790E+04  1.10867604E+00  0.00000000E+00
  1.53310385E+06  6.74456307E+06  6.72110343E-09  7.47577233E+04  1.10865338E+00  0.00000000E+00
  1.53346458E+06  6.74396189E+06  6.72210688E-09  7.47604676E+04  1.10863074E+00  0.00000000E+00
  1.53382531E+06  6.74336085E+06  6.72311038E-09  7.47632118E+04  1.10860811E+00  0.00000000E+00
  1.53418604E+06  6.74275995E+06  6.72411390E-09  7.47659561E+04  1.10858549E+00  0.00000000E+00
  1.53454677E+06  6.74215919E+06  6.72511747E-09  7.47687004E+04  1.10856289E+00  0.00000000E+00
  1.53490750E+06  6.74155857E+06  6.72612108E-09  7.47714447E+04  1.10854030E+00  0.00000000E+00
  1.53526823E+06  6.74095809E+06  6.72712472E-09  7.47741889E+04  1.10851772E+00  0.00000000E+00
  1.53562896E+06  6.74035776E+06  6.72812840E-09  7.47769332E+04  1.10849516E+00  0.00000000E+00
  1.53598969E+06  6.73975756E+06  6.72913213E-09  7.47796775E+04  1.10847261E+00  0.00000000E+00
  1.53635042E+06  6.73915750E+06  6.73013589E-09  7.47824217E+04  1.10845007E+00  0.00000000E+00
  1.53671115E+06  6.73855758E+06  6.73113969E-09  7.47851660E+04  1.10842755E+00  0.00000000E+00
  1.53707188E+06  6.73795780E+06  6.73214353E-09  7.47879103E+04  1.10840504E+00  0.00000000E+00
  1.53743262E+06  6.73735816E+06  6.73314741E-09  7.47906545E+04  1.10838254E+00  0.00000000E+00
  1.53779335E+06  6.73675866E+06  6.73415133E-09  7.47933988E+04  1.10836005E+00  0.00000000E+00
  1.53815408E+06  6.73615930E+06  6.73515529E-09  7.47961431E+04  1.10833758E+00  0.00000000E+00
  1.53851481E+06  6.73556007E+06  6.73615930E-09  7.47988873E+04  1.10831512E+00  0.00000000E+00
  1.53887554E+06  6.73496098E+06  6.73716334E-09  7.48016316E+04  1.10829267E+00  0.00000000E+00
  1.53923627E+06  6.73436203E+06  6.73816742E-09  7.48043759E+04  1.10827024E+00  0.00000000E+00
  1.53959700E+06  6.73376322E+06  6.73917155E-09  7.48071201E+04  1.10824781E+00  0.00000000E+00
  1.53995773E+06  6.73316454E+06  6.74017571E-09  7.48098644E+04  1.10822540E+00  0.00000000E+00
  1.54031846E+06  6.73256600E+06  6.74117992E-09  7.48126087E+04  1.10820301E+00  0.00000000E+00
  1.54067919E+06  6.73196760E+06  6.74218417E-09  7.48153530E+04  1.10818062E+00  0.00000000E+00
